from_code,to_code,count,Flight Distance,Flight Time,Direct Flights
JFK,ALB,364,145 miles / 233 km,47 minutes
JFK,ATL,2279,760 miles / 1223 km,"1 hour, 51 minutes",Jetblue Airways Corporation
JFK,AUS,1356,"1,521 miles / 2448 km","3 hours, 29 minutes","American Airlines
Delta Air Lines
Jetblue Airways Corporation"
JFK,BDL,631,106 miles / 171 km,43 minutes
JFK,BGR,338,382 miles / 615 km,"1 hour, 16 minutes"
JFK,BNA,463,766 miles / 1232 km,"1 hour, 58 minutes","American Airlines
Delta Air Lines
Jetblue Airways Corporation"
JFK,BOS,7513,186 miles / 300 km,38 minutes
JFK,BQN,661,"1,576 miles / 2536 km","3 hours, 14 minutes",Jetblue Airways Corporation
JFK,BTV,2207,266 miles / 428 km,46 minutes,"Delta Air Lines
Jetblue Airways Corporation"
JFK,BUF,3674,301 miles / 484 km,56 minutes,"Delta Air Lines
Jetblue Airways Corporation"
JFK,BUR,1366,"2,465 miles / 3967 km","5 hours, 32 minutes",Jetblue Airways Corporation
JFK,BWI,1123,184 miles / 296 km,40 minutes,"American Airlines
Delta Air Lines"
JFK,CHS,1,637 miles / 1025 km,"1 hour, 46 minutes","Delta Air Lines
Jetblue Airways Corporation"
JFK,CLE,1392,425 miles / 684 km,"1 hour, 17 minutes"
JFK,CLT,1833,541 miles / 871 km,"1 hour, 24 minutes",Delta Air Lines
JFK,CMH,571,483 miles / 777 km,"1 hour, 17 minutes","American Airlines
Delta Air Lines"
JFK,CVG,1346,588 miles / 947 km,"1 hour, 39 minutes",American Airlines
JFK,DCA,2941,213 miles / 343 km,48 minutes,Delta Air Lines
JFK,DEN,1082,"1,626 miles / 2616 km","3 hours, 46 minutes","Delta Air Lines
Jetblue Airways Corporation"
JFK,DFW,834,"1,391 miles / 2239 km","3 hours, 16 minutes",Delta Air Lines
JFK,DTW,1848,509 miles / 818 km,"1 hour, 27 minutes"
JFK,EGE,14,"1,745 miles / 2809 km","4 hours, 11 minutes"
JFK,FLL,4696,"1,069 miles / 1720 km","2 hours, 31 minutes","Delta Air Lines
Jetblue Airways Corporation"
JFK,HDN,13,"1,749 miles / 2814 km",4 hours
JFK,HOU,943,"1,428 miles / 2298 km","3 hours, 21 minutes"
JFK,IAD,2299,227 miles / 366 km,47 minutes,Delta Air Lines
JFK,IAH,972,"1,417 miles / 2280 km","3 hours, 20 minutes","Delta Air Lines
Jetblue Airways Corporation"
JFK,IND,125,665 miles / 1070 km,"1 hour, 48 minutes","American Airlines
Delta Air Lines"
JFK,JAX,1067,829 miles / 1334 km,"1 hour, 59 minutes","Delta Air Lines
Jetblue Airways Corporation"
JFK,LAS,4471,"2,248 miles / 3617 km","5 hours, 1 minute","Delta Air Lines
Jetblue Airways Corporation"
JFK,LAX,8078,"2,475 miles / 3983 km","5 hours, 26 minutes","American Airlines
Delta Air Lines
Jetblue Airways Corporation"
JFK,LGB,1541,"2,465 miles / 3967 km","5 hours, 28 minutes"
JFK,MCO,5373,944 miles / 1520 km,"2 hours, 13 minutes","Delta Air Lines
Jetblue Airways Corporation"
JFK,MIA,2737,"1,090 miles / 1754 km","2 hours, 32 minutes","American Airlines
Delta Air Lines"
JFK,MSP,1441,"1,028 miles / 1655 km","2 hours, 30 minutes",Delta Air Lines
JFK,MSY,1070,"1,182 miles / 1903 km","2 hours, 46 minutes","Delta Air Lines
Jetblue Airways Corporation"
JFK,OAK,1177,"2,575 miles / 4145 km","5 hours, 46 minutes",Jetblue Airways Corporation
JFK,ONT,247,"2,429 miles / 3909 km","5 hours, 22 minutes",Jetblue Airways Corporation
JFK,ORD,3672,740 miles / 1191 km,2 hours,"American Airlines
Delta Air Lines
Jetblue Airways Corporation"
JFK,ORF,277,290 miles / 466 km,52 minutes,Delta Air Lines
JFK,PBI,2534,"1,028 miles / 1654 km","2 hours, 22 minutes","Delta Air Lines
Jetblue Airways Corporation"
JFK,PDX,680,"2,453 miles / 3948 km","5 hours, 30 minutes","Delta Air Lines
Jetblue Airways Corporation"
JFK,PHL,587,94 miles / 152 km,41 minutes
JFK,PHX,2254,"2,153 miles / 3465 km","4 hours, 49 minutes","American Airlines
Delta Air Lines
Jetblue Airways Corporation"
JFK,PIT,2244,340 miles / 546 km,"1 hour, 7 minutes","American Airlines
Delta Air Lines"
JFK,PSE,346,"1,617 miles / 2603 km","3 hours, 22 minutes",Jetblue Airways Corporation
JFK,PVD,603,144 miles / 231 km,47 minutes
JFK,PWM,1824,273 miles / 440 km,48 minutes,Delta Air Lines
JFK,RDU,4149,427 miles / 687 km,"1 hour, 11 minutes","American Airlines
Delta Air Lines
Jetblue Airways Corporation"
JFK,RIC,1694,288 miles / 464 km,"1 hour, 5 minutes","American Airlines
Delta Air Lines"
JFK,ROC,2425,263 miles / 424 km,50 minutes,"Delta Air Lines
Jetblue Airways Corporation"
JFK,RSW,1893,"1,074 miles / 1729 km","2 hours, 37 minutes","Delta Air Lines
Jetblue Airways Corporation"
JFK,SAN,1630,"2,446 miles / 3936 km","5 hours, 22 minutes","American Airlines
Delta Air Lines
Jetblue Airways Corporation"
JFK,SEA,1855,"2,421 miles / 3896 km","5 hours, 30 minutes","Delta Air Lines
Jetblue Airways Corporation"
JFK,SFO,6591,"2,586 miles / 4162 km","5 hours, 46 minutes","American Airlines
Delta Air Lines
Jetblue Airways Corporation"
JFK,SJC,480,"2,569 miles / 4134 km","5 hours, 46 minutes","Delta Air Lines
Jetblue Airways Corporation"
JFK,SJU,3565,"1,598 miles / 2572 km","3 hours, 19 minutes","Delta Air Lines
Jetblue Airways Corporation"
JFK,SLC,1795,"1,989 miles / 3202 km","4 hours, 34 minutes","Delta Air Lines
Jetblue Airways Corporation"
JFK,SMF,341,"2,521 miles / 4057 km","5 hours, 36 minutes",Jetblue Airways Corporation
JFK,SRQ,534,"1,041 miles / 1676 km","2 hours, 30 minutes",Jetblue Airways Corporation
JFK,STL,795,892 miles / 1435 km,"2 hours, 19 minutes"
JFK,STT,366,"1,623 miles / 2613 km","3 hours, 25 minutes"
JFK,SYR,1824,208 miles / 335 km,44 minutes,"Delta Air Lines
Jetblue Airways Corporation"
JFK,TPA,3390,"1,005 miles / 1618 km","2 hours, 23 minutes",Delta Air Lines
JFK,TUS,132,"2,136 miles / 3438 km","4 hours, 46 minutes"
JNU,ANC,1163,571 miles / 918 km,"1 hour, 25 minutes"
JNU,KTN,364,234 miles / 377 km,41 minutes,Alaska Airlines
JNU,PSG,363,123 miles / 199 km,27 minutes,Alaska Airlines
JNU,SEA,1209,909 miles / 1463 km,"1 hour, 59 minutes",Alaska Airlines
JNU,SIT,863,95 miles / 153 km,24 minutes,Alaska Airlines
JNU,YAK,363,198 miles / 319 km,37 minutes,Alaska Airlines
KOA,DEN,45,"3,329 miles / 5357 km","6 hours, 10 minutes"
KOA,HNL,9038,163 miles / 263 km,29 minutes
KOA,LAX,1040,"2,504 miles / 4030 km","4 hours, 47 minutes",Hawaiian Airlines
KOA,LIH,55,263 miles / 423 km,"1 hour, 2 minutes",Hawaiian Airlines
KOA,OAK,4,"2,378 miles / 3827 km","4 hours, 44 minutes",Alaska Airlines
KOA,OGG,793,83 miles / 134 km,19 minutes
KOA,ORD,221,"4,213 miles / 6780 km","7 hours, 35 minutes"
KOA,PHX,330,"2,860 miles / 4602 km","5 hours, 28 minutes"
KOA,SAN,23,"2,556 miles / 4113 km","5 hours, 37 minutes",Alaska Airlines
KOA,SEA,411,"2,688 miles / 4326 km","5 hours, 23 minutes",Alaska Airlines
KOA,SFO,713,"2,367 miles / 3810 km","4 hours, 37 minutes",Alaska Airlines
KOA,SNA,37,"2,530 miles / 4072 km","5 hours, 34 minutes"
KTN,JNU,362,234 miles / 377 km,43 minutes
KTN,SEA,1289,680 miles / 1094 km,"1 hour, 33 minutes",Alaska Airlines
KTN,SIT,365,183 miles / 294 km,37 minutes,Alaska Airlines
KTN,WRG,364,82 miles / 132 km,26 minutes,Alaska Airlines
LAN,CVG,486,257 miles / 414 km,"1 hour, 1 minute"
LAN,DTW,1641,74 miles / 119 km,24 minutes
LAN,MSP,157,455 miles / 732 km,"1 hour, 16 minutes"
LAN,ORD,1409,179 miles / 287 km,38 minutes
LAS,ABQ,2408,486 miles / 783 km,"1 hour, 5 minutes",Allegiant Air LLC
LAS,ALB,366,"2,237 miles / 3600 km","4 hours, 16 minutes"
LAS,AMA,367,758 miles / 1221 km,"1 hour, 37 minutes",Southwest Airlines
LAS,ANC,238,"2,304 miles / 3708 km","5 hours, 6 minutes"
LAS,ATL,4761,"1,747 miles / 2811 km","3 hours, 25 minutes",Frontier Airlines
LAS,AUS,1232,"1,090 miles / 1754 km","2 hours, 17 minutes","Allegiant Air LLC
Frontier Airlines"
LAS,BDL,366,"2,297 miles / 3697 km","4 hours, 25 minutes"
LAS,BFL,102,224 miles / 360 km,57 minutes
LAS,BHM,366,"1,618 miles / 2604 km","3 hours, 12 minutes",Southwest Airlines
LAS,BMI,51,"1,453 miles / 2338 km","3 hours, 24 minutes"
LAS,BNA,1201,"1,587 miles / 2554 km","3 hours, 9 minutes","Frontier Airlines
Spirit Airlines"
LAS,BOI,755,519 miles / 836 km,"1 hour, 22 minutes",Allegiant Air LLC
LAS,BOS,1383,"2,381 miles / 3831 km","4 hours, 30 minutes",Spirit Airlines
LAS,BUF,588,"1,986 miles / 3197 km","3 hours, 51 minutes",Southwest Airlines
LAS,BUR,5154,223 miles / 359 km,45 minutes,"Southwest Airlines
Spirit Airlines"
LAS,BWI,1628,"2,106 miles / 3389 km","4 hours, 7 minutes"
LAS,CAK,43,"1,846 miles / 2970 km","4 hours, 11 minutes"
LAS,CLE,1667,"1,824 miles / 2936 km","3 hours, 34 minutes","Frontier Airlines
Southwest Airlines
Spirit Airlines"
LAS,CLT,1730,"1,916 miles / 3084 km","3 hours, 43 minutes",Frontier Airlines
LAS,CMH,1351,"1,771 miles / 2850 km","3 hours, 29 minutes",Spirit Airlines
LAS,COS,98,604 miles / 973 km,"1 hour, 43 minutes",Frontier Airlines
LAS,CVG,920,"1,678 miles / 2701 km","3 hours, 15 minutes","Allegiant Air LLC
Frontier Airlines"
LAS,DAY,42,"1,700 miles / 2736 km","3 hours, 54 minutes"
LAS,DCA,366,"2,089 miles / 3361 km","4 hours, 2 minutes"
LAS,DEN,8165,628 miles / 1011 km,"1 hour, 25 minutes",Frontier Airlines
LAS,DFW,4959,"1,055 miles / 1698 km","2 hours, 12 minutes",Frontier Airlines
LAS,DTW,2036,"1,749 miles / 2814 km","3 hours, 27 minutes",Frontier Airlines
LAS,ELP,1042,583 miles / 939 km,"1 hour, 18 minutes","Allegiant Air LLC
Southwest Airlines"
LAS,EUG,162,700 miles / 1126 km,"1 hour, 54 minutes",Allegiant Air LLC
LAS,EWR,2341,"2,227 miles / 3584 km","4 hours, 21 minutes",Spirit Airlines
LAS,FAT,2101,259 miles / 417 km,"1 hour, 7 minutes",Allegiant Air LLC
LAS,FLL,677,"2,174 miles / 3498 km","4 hours, 15 minutes",Spirit Airlines
LAS,FNT,91,"1,733 miles / 2789 km","3 hours, 58 minutes"
LAS,GEG,753,806 miles / 1297 km,2 hours,"Frontier Airlines
Southwest Airlines"
LAS,HNL,732,"2,762 miles / 4445 km","5 hours, 44 minutes"
LAS,HOU,1461,"1,235 miles / 1988 km","2 hours, 33 minutes"
LAS,IAD,1625,"2,066 miles / 3325 km","3 hours, 59 minutes"
LAS,IAH,2678,"1,222 miles / 1966 km","2 hours, 31 minutes","Frontier Airlines
Spirit Airlines"
LAS,IND,1674,"1,590 miles / 2559 km","3 hours, 9 minutes","Allegiant Air LLC
Frontier Airlines"
LAS,ISP,366,"2,282 miles / 3673 km","5 hours, 4 minutes"
LAS,JAX,236,"1,965 miles / 3163 km","3 hours, 48 minutes"
LAS,JFK,4481,"2,248 miles / 3617 km","4 hours, 25 minutes"
LAS,LAX,11729,236 miles / 380 km,43 minutes,"Delta Air Lines
Frontier Airlines
Southwest Airlines
Spirit Airlines"
LAS,LBB,366,775 miles / 1247 km,"1 hour, 38 minutes",Southwest Airlines
LAS,LGB,854,231 miles / 371 km,43 minutes,"Delta Air Lines
Southwest Airlines"
LAS,LIT,382,"1,295 miles / 2083 km","2 hours, 35 minutes",Southwest Airlines
LAS,MAF,366,795 miles / 1280 km,"1 hour, 42 minutes",Southwest Airlines
LAS,MCI,1913,"1,139 miles / 1834 km","2 hours, 21 minutes","Southwest Airlines
Spirit Airlines"
LAS,MCO,1076,"2,039 miles / 3282 km",4 hours,"Southwest Airlines
Spirit Airlines"
LAS,MDW,3836,"1,521 miles / 2447 km","3 hours, 4 minutes",Southwest Airlines
LAS,MEM,373,"1,416 miles / 2279 km","2 hours, 49 minutes",Allegiant Air LLC
LAS,MFR,139,600 miles / 965 km,"1 hour, 42 minutes",Allegiant Air LLC
LAS,MHT,365,"2,356 miles / 3792 km","4 hours, 31 minutes"
LAS,MIA,787,"2,175 miles / 3500 km","4 hours, 9 minutes"
LAS,MKE,530,"1,523 miles / 2452 km","3 hours, 2 minutes","Frontier Airlines
Southwest Airlines"
LAS,MLI,50,"1,376 miles / 2215 km","3 hours, 15 minutes",Allegiant Air LLC
LAS,MRY,14,375 miles / 603 km,"1 hour, 15 minutes",Allegiant Air LLC
LAS,MSP,2464,"1,300 miles / 2091 km","2 hours, 38 minutes","Delta Air Lines
Spirit Airlines"
LAS,MSY,726,"1,500 miles / 2414 km","2 hours, 59 minutes","Southwest Airlines
Spirit Airlines"
LAS,OAK,4693,407 miles / 656 km,"1 hour, 7 minutes","Allegiant Air LLC
Southwest Airlines
Spirit Airlines"
LAS,OKC,471,986 miles / 1588 km,"2 hours, 2 minutes","Allegiant Air LLC
Southwest Airlines"
LAS,OMA,1088,"1,099 miles / 1769 km","2 hours, 16 minutes","Allegiant Air LLC
Frontier Airlines
Southwest Airlines"
LAS,ONT,3501,197 miles / 317 km,34 minutes,Southwest Airlines
LAS,ORD,5235,"1,514 miles / 2437 km","3 hours, 3 minutes",Spirit Airlines
LAS,ORF,365,"2,154 miles / 3467 km","4 hours, 13 minutes",Frontier Airlines
LAS,PBI,62,"2,158 miles / 3472 km","4 hours, 49 minutes"
LAS,PDX,3568,762 miles / 1227 km,"1 hour, 54 minutes","Frontier Airlines
Southwest Airlines
Spirit Airlines"
LAS,PHL,2829,"2,176 miles / 3502 km","4 hours, 14 minutes",Spirit Airlines
LAS,PHX,10626,255 miles / 411 km,46 minutes,"Frontier Airlines
Southwest Airlines"
LAS,PIT,1411,"1,910 miles / 3074 km","3 hours, 43 minutes","Southwest Airlines
Spirit Airlines"
LAS,PSP,1280,173 miles / 279 km,44 minutes
LAS,PVD,365,"2,363 miles / 3803 km","4 hours, 34 minutes"
LAS,RDU,724,"2,026 miles / 3260 km",4 hours,"Frontier Airlines
Southwest Airlines"
LAS,RNO,4492,345 miles / 556 km,58 minutes,"Allegiant Air LLC
Frontier Airlines
Southwest Airlines"
LAS,ROC,83,"2,040 miles / 3283 km","4 hours, 35 minutes"
LAS,SAN,5895,258 miles / 416 km,45 minutes,"Delta Air Lines
Frontier Airlines
Southwest Airlines
Spirit Airlines"
LAS,SAT,1573,"1,069 miles / 1720 km","2 hours, 13 minutes","Allegiant Air LLC
Frontier Airlines
Southwest Airlines"
LAS,SBA,305,288 miles / 464 km,"1 hour, 5 minutes"
LAS,SBP,128,314 miles / 506 km,"1 hour, 8 minutes"
LAS,SDF,366,"1,624 miles / 2613 km","3 hours, 13 minutes",Southwest Airlines
LAS,SEA,5065,866 miles / 1394 km,"2 hours, 8 minutes","Delta Air Lines
Frontier Airlines
Southwest Airlines
Spirit Airlines"
LAS,SFO,6994,414 miles / 666 km,"1 hour, 9 minutes","Frontier Airlines
Southwest Airlines"
LAS,SJC,4148,386 miles / 622 km,"1 hour, 3 minutes","Delta Air Lines
Frontier Airlines
Southwest Airlines"
LAS,SLC,5378,367 miles / 591 km,57 minutes,"Delta Air Lines
Frontier Airlines
Southwest Airlines"
LAS,SMF,4054,397 miles / 640 km,"1 hour, 7 minutes","Frontier Airlines
Southwest Airlines
Spirit Airlines"
LAS,SNA,4115,226 miles / 364 km,41 minutes,"Delta Air Lines
Frontier Airlines
Southwest Airlines"
LAS,STL,1647,"1,372 miles / 2208 km","2 hours, 45 minutes","Frontier Airlines
Southwest Airlines"
LAS,TPA,1175,"1,984 miles / 3193 km","3 hours, 55 minutes","Southwest Airlines
Spirit Airlines"
LAS,TUL,390,"1,076 miles / 1731 km","2 hours, 13 minutes","Allegiant Air LLC
Southwest Airlines"
LAS,TUS,2018,365 miles / 587 km,55 minutes,Southwest Airlines
LAS,YUM,99,238 miles / 383 km,59 minutes
LAW,ATL,543,804 miles / 1294 km,"2 hours, 6 minutes"
LAW,DFW,1826,140 miles / 225 km,28 minutes
LAX,ABQ,2415,677 miles / 1090 km,"1 hour, 30 minutes","American Airlines
Delta Air Lines"
LAX,ANC,239,"2,345 miles / 3774 km","4 hours, 53 minutes"
LAX,ASE,324,737 miles / 1186 km,"1 hour, 39 minutes"
LAX,ATL,5402,"1,946 miles / 3132 km","3 hours, 46 minutes",American Airlines
LAX,AUS,1732,"1,241 miles / 1998 km","2 hours, 32 minutes","American Airlines
Delta Air Lines
United Airlines"
LAX,BDL,132,"2,527 miles / 4066 km","5 hours, 33 minutes"
LAX,BFL,902,109 miles / 176 km,27 minutes
LAX,BNA,1418,"1,797 miles / 2892 km","3 hours, 34 minutes","American Airlines
Delta Air Lines
Spirit Airlines"
LAX,BOI,985,674 miles / 1085 km,"1 hour, 40 minutes","Allegiant Air LLC
Delta Air Lines
United Airlines"
LAX,BOS,2441,"2,611 miles / 4202 km","4 hours, 59 minutes","Alaska Airlines
United Airlines"
LAX,BWI,897,"2,329 miles / 3748 km","4 hours, 35 minutes","Alaska Airlines
United Airlines"
LAX,BZN,13,902 miles / 1452 km,"2 hours, 7 minutes",United Airlines
LAX,CLD,2258,86 miles / 138 km,26 minutes
LAX,CLE,1053,"2,052 miles / 3303 km",4 hours,Spirit Airlines
LAX,CLT,1460,"2,125 miles / 3420 km","4 hours, 10 minutes"
LAX,CMH,49,"1,995 miles / 3211 km","3 hours, 50 minutes","American Airlines
Delta Air Lines"
LAX,COS,994,833 miles / 1341 km,"1 hour, 53 minutes",United Airlines
LAX,CVG,1144,"1,900 miles / 3058 km","3 hours, 42 minutes"
LAX,DCA,366,"2,311 miles / 3719 km","4 hours, 33 minutes","Alaska Airlines
Delta Air Lines"
LAX,DEN,8894,861 miles / 1386 km,"1 hour, 52 minutes",Delta Air Lines
LAX,DFW,6571,"1,235 miles / 1987 km","2 hours, 33 minutes",Delta Air Lines
LAX,DSM,177,"1,447 miles / 2328 km","3 hours, 24 minutes"
LAX,DTW,1972,"1,979 miles / 3184 km","3 hours, 54 minutes"
LAX,EGE,107,748 miles / 1203 km,"1 hour, 49 minutes"
LAX,ELP,1076,714 miles / 1150 km,"1 hour, 33 minutes","American Airlines
Southwest Airlines"
LAX,EUG,305,748 miles / 1204 km,"1 hour, 50 minutes","Allegiant Air LLC
American Airlines
United Airlines"
LAX,EWR,3249,"2,454 miles / 3949 km","4 hours, 47 minutes",Alaska Airlines
LAX,FAT,4045,209 miles / 336 km,41 minutes,"American Airlines
United Airlines"
LAX,FLL,373,"2,343 miles / 3770 km","4 hours, 31 minutes","Alaska Airlines
Spirit Airlines"
LAX,GEG,428,945 miles / 1521 km,"2 hours, 23 minutes","Alaska Airlines
Delta Air Lines"
LAX,GJT,8,655 miles / 1054 km,"1 hour, 49 minutes"
LAX,HNL,4964,"2,556 miles / 4113 km","5 hours, 17 minutes",American Airlines
LAX,HOU,1426,"1,390 miles / 2236 km","2 hours, 50 minutes"
LAX,IAD,3836,"2,288 miles / 3683 km","4 hours, 24 minutes","Alaska Airlines
American Airlines"
LAX,IAH,3849,"1,379 miles / 2219 km","2 hours, 47 minutes","American Airlines
Spirit Airlines"
LAX,ICT,186,"1,203 miles / 1936 km","2 hours, 54 minutes"
LAX,IND,548,"1,814 miles / 2919 km","3 hours, 33 minutes","American Airlines
Delta Air Lines"
LAX,IPL,660,180 miles / 290 km,43 minutes
LAX,IYK,954,123 miles / 198 km,32 minutes
LAX,JAC,15,784 miles / 1262 km,"1 hour, 49 minutes"
LAX,JAX,2,"2,153 miles / 3465 km","4 hours, 48 minutes"
LAX,JFK,8058,"2,475 miles / 3983 km","4 hours, 51 minutes",Alaska Airlines
LAX,KOA,1038,"2,504 miles / 4030 km","5 hours, 11 minutes","American Airlines
Delta Air Lines
United Airlines"
LAX,LAS,11773,236 miles / 380 km,45 minutes,"Alaska Airlines
American Airlines
United Airlines"
LAX,LIH,1067,"2,615 miles / 4209 km","5 hours, 27 minutes","American Airlines
Delta Air Lines
United Airlines"
LAX,MCI,1338,"1,363 miles / 2194 km","2 hours, 50 minutes","Delta Air Lines
Southwest Airlines
Spirit Airlines"
LAX,MCO,1725,"2,218 miles / 3569 km","4 hours, 19 minutes","American Airlines
Delta Air Lines
United Airlines"
LAX,MDW,2388,"1,750 miles / 2817 km","3 hours, 32 minutes",Southwest Airlines
LAX,MEM,729,"1,619 miles / 2605 km","3 hours, 13 minutes","Allegiant Air LLC
Delta Air Lines"
LAX,MFR,1,630 miles / 1014 km,"1 hour, 46 minutes","Allegiant Air LLC
American Airlines
United Airlines"
LAX,MIA,2495,"2,342 miles / 3769 km","4 hours, 26 minutes",American Airlines
LAX,MKE,355,"1,756 miles / 2825 km","3 hours, 29 minutes"
LAX,MOD,659,291 miles / 469 km,"1 hour, 5 minutes"
LAX,MRY,2763,266 miles / 429 km,47 minutes,United Airlines
LAX,MSP,2392,"1,535 miles / 2471 km","3 hours, 4 minutes","Delta Air Lines
Spirit Airlines"
LAX,MSY,930,"1,670 miles / 2688 km","3 hours, 17 minutes","American Airlines
Delta Air Lines
Southwest Airlines
Spirit Airlines"
LAX,MTJ,18,666 miles / 1071 km,"1 hour, 32 minutes"
LAX,OAK,7583,337 miles / 543 km,56 minutes,"Southwest Airlines
Spirit Airlines"
LAX,OGG,2054,"2,486 miles / 4001 km","5 hours, 9 minutes","American Airlines
Delta Air Lines
United Airlines"
LAX,OKC,501,"1,187 miles / 1910 km","2 hours, 23 minutes",American Airlines
LAX,ORD,7333,"1,744 miles / 2807 km","3 hours, 30 minutes","Alaska Airlines
American Airlines
Spirit Airlines
United Airlines"
LAX,PDX,3503,833 miles / 1341 km,"1 hour, 59 minutes","Alaska Airlines
American Airlines
Delta Air Lines
Southwest Airlines"
LAX,PHL,2246,"2,401 miles / 3864 km","4 hours, 43 minutes","American Airlines
Spirit Airlines"
LAX,PHX,9897,370 miles / 596 km,59 minutes,"American Airlines
Delta Air Lines
Southwest Airlines
United Airlines"
LAX,PIT,373,"2,136 miles / 3437 km","4 hours, 7 minutes",Spirit Airlines
LAX,PSP,2596,110 miles / 176 km,31 minutes,United Airlines
LAX,RDU,8,"2,238 miles / 3602 km","4 hours, 19 minutes","American Airlines
Delta Air Lines"
LAX,RNO,1898,391 miles / 628 km,"1 hour, 1 minute","American Airlines
Southwest Airlines
United Airlines"
LAX,RSW,1,"2,238 miles / 3602 km","4 hours, 59 minutes"
LAX,SAN,11257,109 miles / 176 km,30 minutes,"Delta Air Lines
United Airlines"
LAX,SAT,1781,"1,210 miles / 1948 km","2 hours, 28 minutes","American Airlines
Delta Air Lines
Southwest Airlines
United Airlines"
LAX,SBA,4554,89 miles / 143 km,22 minutes,United Airlines
LAX,SBP,2684,156 miles / 250 km,37 minutes,United Airlines
LAX,SEA,6876,954 miles / 1535 km,"2 hours, 13 minutes","Alaska Airlines
American Airlines
Delta Air Lines
United Airlines"
LAX,SFO,13390,338 miles / 543 km,56 minutes,"Alaska Airlines
American Airlines
Delta Air Lines
Southwest Airlines
United Airlines"
LAX,SGU,722,349 miles / 562 km,"1 hour, 17 minutes",United Airlines
LAX,SJC,8908,308 miles / 496 km,50 minutes,"Alaska Airlines
American Airlines
Delta Air Lines
Southwest Airlines"
LAX,SJU,144,"3,386 miles / 5449 km","6 hours, 8 minutes"
LAX,SLC,5178,589 miles / 948 km,"1 hour, 25 minutes","Alaska Airlines
American Airlines
Delta Air Lines
Southwest Airlines
United Airlines"
LAX,SMF,5692,373 miles / 600 km,"1 hour, 1 minute","American Airlines
Delta Air Lines
Southwest Airlines
United Airlines"
LAX,SMX,1679,134 miles / 216 km,32 minutes
LAX,STL,1686,"1,592 miles / 2563 km","3 hours, 12 minutes","American Airlines
Southwest Airlines"
LAX,TPA,516,"2,158 miles / 3473 km","4 hours, 8 minutes",Delta Air Lines
LAX,TUL,73,"1,283 miles / 2064 km","2 hours, 35 minutes","Allegiant Air LLC
American Airlines"
LAX,TUS,4141,451 miles / 726 km,"1 hour, 5 minutes","American Airlines
Delta Air Lines
Southwest Airlines"
LAX,XNA,359,"1,371 miles / 2207 km","3 hours, 15 minutes",American Airlines
LAX,YUM,1030,237 miles / 382 km,53 minutes
LBB,ABQ,366,290 miles / 466 km,47 minutes
LBB,AUS,690,342 miles / 550 km,51 minutes
LBB,DAL,2679,293 miles / 472 km,49 minutes
LBB,DFW,3015,282 miles / 453 km,47 minutes
LBB,ELP,364,294 miles / 474 km,"1 hour, 5 minutes"
LBB,IAH,769,458 miles / 736 km,"1 hour, 13 minutes"
LBB,LAS,366,775 miles / 1247 km,"1 hour, 52 minutes"
LCH,IAH,1000,127 miles / 205 km,27 minutes
LEX,ATL,2217,303 miles / 488 km,56 minutes
LEX,CLE,14,275 miles / 443 km,"1 hour, 3 minutes"
LEX,COS,1,"1,090 miles / 1753 km","2 hours, 41 minutes"
LEX,CVG,1539,70 miles / 113 km,38 minutes
LEX,DAY,1,130 miles / 210 km,46 minutes
LEX,DCA,304,414 miles / 666 km,"1 hour, 20 minutes"
LEX,DFW,907,785 miles / 1263 km,"2 hours, 1 minute"
LEX,DTW,1656,295 miles / 475 km,54 minutes
LEX,EWR,390,587 miles / 945 km,"1 hour, 40 minutes"
LEX,IAH,646,828 miles / 1333 km,"2 hours, 7 minutes"
LEX,LGA,411,604 miles / 972 km,"1 hour, 43 minutes"
LEX,MCO,39,689 miles / 1109 km,"1 hour, 33 minutes"
LEX,MEM,252,363 miles / 584 km,"1 hour, 14 minutes"
LEX,ORD,1967,323 miles / 520 km,1 hour
LFT,ATL,995,503 miles / 810 km,"1 hour, 15 minutes"
LFT,DFW,1182,351 miles / 565 km,"1 hour, 2 minutes"
LFT,IAH,2702,201 miles / 324 km,42 minutes
LGA,AGS,7,678 miles / 1091 km,"1 hour, 39 minutes"
LGA,ATL,10507,761 miles / 1225 km,"1 hour, 52 minutes",American Airlines
LGA,BHM,591,866 miles / 1394 km,"1 hour, 58 minutes",Delta Air Lines
LGA,BNA,1217,764 miles / 1230 km,"1 hour, 52 minutes","American Airlines
Delta Air Lines"
LGA,BOS,12035,184 miles / 297 km,37 minutes
LGA,CAE,609,617 miles / 993 km,"1 hour, 44 minutes","American Airlines
Delta Air Lines"
LGA,CAK,793,397 miles / 638 km,"1 hour, 4 minutes",American Airlines
LGA,CHS,1414,641 miles / 1032 km,"1 hour, 30 minutes","American Airlines
Delta Air Lines"
LGA,CID,156,929 miles / 1496 km,"2 hours, 22 minutes"
LGA,CLE,2920,419 miles / 674 km,"1 hour, 10 minutes",American Airlines
LGA,CLT,4958,544 miles / 875 km,"1 hour, 25 minutes",Delta Air Lines
LGA,CMH,2350,479 miles / 770 km,"1 hour, 18 minutes","American Airlines
Delta Air Lines"
LGA,CVG,3635,585 miles / 941 km,"1 hour, 35 minutes",American Airlines
LGA,DAB,159,896 miles / 1443 km,"2 hours, 18 minutes"
LGA,DCA,11063,215 miles / 345 km,45 minutes,Delta Air Lines
LGA,DEN,2970,"1,620 miles / 2607 km","3 hours, 43 minutes",Delta Air Lines
