from_code,to_code,count,flightdistance,flighttime,airline
RDU,MEM,1062,"633 miles / 1019 km","1 hour, 40 minutes",<undefined>
RDU,MIA,1098,"700 miles / 1127 km","1 hour, 41 minutes",Frontier Airlines
RDU,MKE,490,"689 miles / 1109 km","1 hour, 53 minutes",<undefined>
RDU,MSP,726,"980 miles / 1578 km","2 hours, 23 minutes",<undefined>
RDU,MSY,474,"779 miles / 1254 km","2 hours, 4 minutes",<undefined>
RDU,ORD,3094,"646 miles / 1040 km","1 hour, 43 minutes",Delta Air Lines
RDU,PHL,3363,"336 miles / 541 km","58 minutes",Delta Air Lines
RDU,PHX,755,"1,891 miles / 3043 km","4 hours, 22 minutes",<undefined>
RDU,SAT,229,"1,225 miles / 1971 km","2 hours, 57 minutes",<undefined>
RDU,SDF,426,"415 miles / 668 km","1 hour, 20 minutes",<undefined>
RDU,SLC,327,"1,824 miles / 2935 km","4 hours, 9 minutes",Delta Air Lines
RDU,STL,358,"667 miles / 1073 km","1 hour, 48 minutes",<undefined>
RDU,TPA,1057,"587 miles / 945 km","1 hour, 29 minutes",Delta Air Lines
RDU,XNA,104,"868 miles / 1397 km","2 hours, 14 minutes",<undefined>
RFD,DEN,290,"829 miles / 1334 km","2 hours, 2 minutes",<undefined>
RHI,MSP,221,"190 miles / 306 km","53 minutes",<undefined>
RIC,ATL,4536,"481 miles / 773 km","1 hour, 16 minutes",<undefined>
RIC,BOS,688,"474 miles / 762 km","1 hour, 11 minutes",<undefined>
RIC,CLE,905,"362 miles / 583 km","1 hour, 3 minutes",<undefined>
RIC,CLT,1800,"256 miles / 412 km","49 minutes",<undefined>
RIC,CVG,779,"413 miles / 664 km","1 hour, 12 minutes",<undefined>
RIC,DCA,2,"94 miles / 151 km","41 minutes",<undefined>
RIC,DFW,1041,"1,157 miles / 1863 km","2 hours, 46 minutes",<undefined>
RIC,DTW,700,"456 miles / 734 km","1 hour, 25 minutes",<undefined>
RIC,EWR,1576,"277 miles / 446 km","52 minutes",<undefined>
RIC,FLL,366,"805 miles / 1295 km","1 hour, 59 minutes",<undefined>
RIC,IAH,971,"1,157 miles / 1862 km","2 hours, 48 minutes",<undefined>
RIC,JAX,1,"544 miles / 876 km","1 hour, 35 minutes",<undefined>
RIC,JFK,1703,"288 miles / 464 km","1 hour, 5 minutes",<undefined>
RIC,LGA,1337,"292 miles / 470 km","50 minutes",<undefined>
RIC,MCO,515,"667 miles / 1073 km","1 hour, 38 minutes",<undefined>
RIC,MEM,292,"726 miles / 1168 km","1 hour, 57 minutes",<undefined>
RIC,MIA,152,"825 miles / 1328 km","2 hours, 8 minutes",<undefined>
RIC,MSP,340,"970 miles / 1561 km","2 hours, 19 minutes",<undefined>
RIC,ORD,1884,"642 miles / 1033 km","1 hour, 43 minutes",<undefined>
RIC,ORF,1,"75 miles / 121 km","39 minutes",<undefined>
RIC,PHL,387,"198 miles / 319 km","54 minutes",<undefined>
RIC,RDU,1,"139 miles / 223 km","47 minutes",<undefined>
RKS,DEN,545,"260 miles / 418 km","58 minutes",<undefined>
RKS,GCC,58,"261 miles / 420 km","53 minutes",<undefined>
RKS,SLC,351,"162 miles / 261 km","52 minutes",<undefined>
RNO,ATL,169,"1,993 miles / 3208 km","4 hours, 29 minutes",<undefined>
RNO,BOI,1025,"335 miles / 540 km","52 minutes",<undefined>
RNO,BUR,1,"374 miles / 601 km","1 hour, 15 minutes",<undefined>
RNO,DEN,1353,"804 miles / 1294 km","1 hour, 45 minutes",<undefined>
RNO,DFW,1095,"1,345 miles / 2164 km","2 hours, 45 minutes",<undefined>
RNO,GEG,214,"572 miles / 920 km","1 hour, 39 minutes",<undefined>
RNO,IAH,428,"1,530 miles / 2462 km","3 hours, 11 minutes",<undefined>
RNO,LAS,4508,"345 miles / 556 km","55 minutes",<undefined>
RNO,LAX,1905,"391 miles / 628 km","1 hour, 4 minutes",<undefined>
RNO,LGB,464,"402 miles / 647 km","1 hour, 18 minutes",<undefined>
RNO,MDW,365,"1,680 miles / 2704 km","3 hours, 25 minutes",<undefined>
RNO,OAK,1322,"181 miles / 291 km","40 minutes",<undefined>
RNO,ONT,273,"394 miles / 634 km","1 hour, 17 minutes",<undefined>
RNO,ORD,365,"1,671 miles / 2690 km","3 hours, 19 minutes",<undefined>
RNO,PDX,1144,"444 miles / 715 km","1 hour, 9 minutes",<undefined>
RNO,PHX,2779,"601 miles / 967 km","1 hour, 24 minutes",<undefined>
RNO,PIH,1,"441 miles / 710 km","1 hour, 23 minutes",<undefined>
RNO,SAN,730,"488 miles / 786 km","1 hour, 11 minutes",<undefined>
RNO,SEA,799,"563 miles / 907 km","1 hour, 24 minutes",<undefined>
RNO,SFO,1886,"192 miles / 309 km","47 minutes",<undefined>
RNO,SJC,1364,"188 miles / 303 km","45 minutes",<undefined>
RNO,SLC,1814,"422 miles / 678 km","1 hour, 2 minutes",<undefined>
RNO,SNA,60,"415 miles / 668 km","1 hour, 20 minutes",<undefined>
RNO,TUS,222,"710 miles / 1142 km","1 hour, 55 minutes",<undefined>
ROA,ATL,1731,"357 miles / 575 km","1 hour",<undefined>
ROA,BWI,1,"221 miles / 355 km","56 minutes",<undefined>
ROA,CLT,1,"155 miles / 250 km","49 minutes",<undefined>
ROA,CVG,2,"281 miles / 453 km","1 hour, 4 minutes",<undefined>
ROA,DTW,748,"382 miles / 615 km","1 hour, 7 minutes",<undefined>
ROA,IAD,601,"178 miles / 286 km","38 minutes",<undefined>
ROA,MSN,1,"637 miles / 1024 km","1 hour, 46 minutes",<undefined>
ROA,ORD,635,"531 miles / 854 km","1 hour, 27 minutes",<undefined>
ROC,ATL,2488,"749 miles / 1206 km","1 hour, 47 minutes",<undefined>
ROC,BOS,1,"343 miles / 552 km","1 hour, 11 minutes",<undefined>
ROC,BWI,865,"277 miles / 446 km","51 minutes",<undefined>
ROC,CLE,921,"245 miles / 394 km","45 minutes",<undefined>
ROC,CLT,412,"573 miles / 922 km","1 hour, 32 minutes",<undefined>
ROC,CVG,724,"460 miles / 740 km","1 hour, 25 minutes",<undefined>
ROC,DFW,177,"1,266 miles / 2037 km","3 hours, 2 minutes",<undefined>
ROC,DTW,864,"296 miles / 477 km","55 minutes",<undefined>
ROC,EWR,933,"246 miles / 396 km","48 minutes",<undefined>
ROC,FLL,114,"1,183 miles / 1904 km","2 hours, 52 minutes",<undefined>
ROC,IAD,560,"288 miles / 463 km","51 minutes",<undefined>
ROC,JFK,2435,"263 miles / 424 km","56 minutes",<undefined>
ROC,LAS,84,"2,040 miles / 3283 km","4 hours, 35 minutes",<undefined>
ROC,MCO,700,"1,033 miles / 1662 km","2 hours, 19 minutes",<undefined>
ROC,MSP,136,"783 miles / 1260 km","2 hours, 13 minutes",<undefined>
ROC,ORD,2484,"528 miles / 849 km","1 hour, 27 minutes",<undefined>
ROC,TPA,366,"1,079 miles / 1736 km","2 hours, 24 minutes",<undefined>
ROW,DFW,961,"435 miles / 700 km","1 hour, 8 minutes",<undefined>
RST,DTW,171,"477 miles / 768 km","1 hour, 27 minutes",<undefined>
RST,MSP,817,"76 miles / 122 km","23 minutes",<undefined>
RST,ORD,2365,"268 miles / 432 km","47 minutes",<undefined>
RSW,ATL,4196,"515 miles / 828 km","1 hour, 20 minutes",<undefined>
RSW,BDL,134,"1,180 miles / 1899 km","2 hours, 34 minutes",<undefined>
RSW,BOS,1716,"1,249 miles / 2010 km","2 hours, 41 minutes",<undefined>
RSW,BUF,376,"1,144 miles / 1840 km","2 hours, 28 minutes",<undefined>
RSW,BWI,1335,"920 miles / 1480 km","2 hours, 4 minutes",<undefined>
RSW,CAK,138,"991 miles / 1595 km","2 hours, 11 minutes",<undefined>
RSW,CLE,594,"1,025 miles / 1650 km","2 hours, 17 minutes",Frontier Airlines
RSW,CLT,1765,"600 miles / 965 km","1 hour, 31 minutes",<undefined>
RSW,CMH,137,"930 miles / 1496 km","2 hours, 4 minutes",<undefined>
RSW,CVG,539,"879 miles / 1414 km","2 hours, 1 minute",Frontier Airlines
RSW,DCA,708,"891 miles / 1435 km","1 hour, 59 minutes",<undefined>
RSW,DEN,222,"1,606 miles / 2585 km","3 hours, 47 minutes",<undefined>
RSW,DFW,919,"1,017 miles / 1636 km","2 hours, 28 minutes",<undefined>
RSW,DTW,1144,"1,084 miles / 1745 km","2 hours, 27 minutes",<undefined>
RSW,EWR,1874,"1,068 miles / 1719 km","2 hours, 26 minutes",<undefined>
RSW,FNT,149,"1,138 miles / 1832 km","2 hours, 33 minutes",<undefined>
RSW,HPN,520,"1,102 miles / 1774 km","2 hours, 31 minutes",Jetblue Airways Corporation
RSW,IAD,14,"891 miles / 1434 km","2 hours, 17 minutes",<undefined>
RSW,IAH,1066,"861 miles / 1386 km","2 hours, 13 minutes",<undefined>
RSW,IND,1057,"945 miles / 1521 km","2 hours, 8 minutes",<undefined>
RSW,ISP,374,"1,101 miles / 1771 km","2 hours, 26 minutes",<undefined>
RSW,JFK,1890,"1,074 miles / 1729 km","2 hours, 20 minutes",<undefined>
RSW,LGA,237,"1,080 miles / 1738 km","2 hours, 23 minutes",<undefined>
RSW,MCI,5,"1,155 miles / 1859 km","2 hours, 52 minutes",<undefined>
RSW,MCO,1414,"133 miles / 214 km","30 minutes",<undefined>
RSW,MDW,1096,"1,105 miles / 1779 km","2 hours, 33 minutes",<undefined>
RSW,MEM,58,"763 miles / 1227 km","1 hour, 51 minutes",<undefined>
RSW,MIA,2,"105 miles / 168 km","25 minutes",<undefined>
RSW,MKE,225,"1,183 miles / 1904 km","2 hours, 38 minutes",<undefined>
RSW,MSP,647,"1,416 miles / 2279 km","3 hours, 10 minutes",<undefined>
RSW,ORD,763,"1,120 miles / 1803 km","2 hours, 38 minutes",<undefined>
RSW,PBI,1,"103 miles / 166 km","42 minutes",<undefined>
RSW,PHL,1223,"992 miles / 1597 km","2 hours, 17 minutes",<undefined>
RSW,PIT,181,"966 miles / 1554 km","2 hours, 7 minutes",<undefined>
RSW,STL,417,"979 miles / 1575 km","2 hours, 17 minutes",<undefined>
SAN,ABQ,1054,"628 miles / 1011 km","1 hour, 22 minutes",<undefined>
SAN,ATL,2855,"1,891 miles / 3044 km","3 hours, 40 minutes",<undefined>
SAN,AUS,715,"1,164 miles / 1874 km","2 hours, 23 minutes",Alaska Airlines
SAN,BFL,224,"215 miles / 346 km","56 minutes",<undefined>
SAN,BNA,727,"1,751 miles / 2818 km","3 hours, 28 minutes",<undefined>
SAN,BOI,475,"749 miles / 1205 km","2 hours",<undefined>
SAN,BOS,610,"2,587 miles / 4164 km","4 hours, 54 minutes",Alaska Airlines
SAN,BWI,729,"2,295 miles / 3693 km","4 hours, 32 minutes",<undefined>
SAN,CLE,87,"2,026 miles / 3261 km","3 hours, 57 minutes",<undefined>
SAN,CLT,704,"2,077 miles / 3342 km","4 hours, 2 minutes",<undefined>
SAN,COS,476,"816 miles / 1313 km","1 hour, 48 minutes",<undefined>
SAN,CVG,573,"1,865 miles / 3002 km","3 hours, 39 minutes",<undefined>
SAN,DEN,5263,"852 miles / 1372 km","1 hour, 53 minutes",<undefined>
SAN,DFW,3528,"1,171 miles / 1884 km","2 hours, 27 minutes",<undefined>
SAN,DTW,580,"1,956 miles / 3148 km","3 hours, 54 minutes",<undefined>
SAN,ELP,366,"636 miles / 1023 km","1 hour, 23 minutes",Southwest Airlines
SAN,EWR,1180,"2,425 miles / 3903 km","4 hours, 45 minutes",Alaska Airlines
SAN,FAT,582,"314 miles / 505 km","1 hour, 8 minutes",Alaska Airlines
SAN,GEG,452,"1,027 miles / 1653 km","2 hours, 33 minutes",Alaska Airlines
SAN,HNL,393,"2,613 miles / 4206 km","5 hours, 32 minutes",<undefined>
SAN,HOU,422,"1,313 miles / 2112 km","2 hours, 41 minutes",<undefined>
SAN,IAD,1331,"2,253 miles / 3627 km","4 hours, 19 minutes",<undefined>
SAN,IAH,2388,"1,303 miles / 2097 km","2 hours, 43 minutes",<undefined>
SAN,JFK,1630,"2,446 miles / 3936 km","4 hours, 48 minutes",<undefined>
SAN,KOA,23,"2,556 miles / 4113 km","5 hours, 37 minutes",<undefined>
SAN,LAS,5902,"258 miles / 416 km","51 minutes",<undefined>
SAN,LAX,11224,"109 miles / 176 km","26 minutes",<undefined>
SAN,LIH,31,"2,676 miles / 4307 km","5 hours, 51 minutes",<undefined>
SAN,MCI,686,"1,333 miles / 2146 km","2 hours, 44 minutes",<undefined>
SAN,MCO,13,"2,149 miles / 3458 km","4 hours, 3 minutes",Alaska Airlines
SAN,MDW,1708,"1,728 miles / 2781 km","3 hours, 30 minutes",<undefined>
SAN,MEM,109,"1,567 miles / 2523 km","3 hours, 38 minutes",<undefined>
SAN,MKE,106,"1,738 miles / 2798 km","3 hours, 59 minutes",<undefined>
SAN,MRY,446,"375 miles / 604 km","1 hour, 15 minutes",Alaska Airlines
SAN,MSP,1333,"1,532 miles / 2466 km","3 hours, 8 minutes",<undefined>
SAN,OAK,5831,"446 miles / 718 km","1 hour, 7 minutes",<undefined>
SAN,OGG,279,"2,541 miles / 4090 km","5 hours, 25 minutes",<undefined>
SAN,OKC,305,"1,137 miles / 1829 km","2 hours, 46 minutes",<undefined>
SAN,OMA,317,"1,313 miles / 2113 km","3 hours, 8 minutes",Southwest Airlines
SAN,ONT,3,"94 miles / 152 km","41 minutes",<undefined>
SAN,ORD,2948,"1,723 miles / 2773 km","3 hours, 28 minutes",<undefined>
SAN,PDX,1352,"932 miles / 1501 km","2 hours, 9 minutes",Alaska Airlines
SAN,PHL,817,"2,369 miles / 3813 km","4 hours, 39 minutes",<undefined>
SAN,PHX,7581,"304 miles / 490 km","51 minutes",<undefined>
SAN,RNO,729,"488 miles / 786 km","1 hour, 11 minutes",Southwest Airlines
SAN,SAT,643,"1,129 miles / 1818 km","2 hours, 18 minutes",Southwest Airlines
SAN,SEA,2831,"1,050 miles / 1690 km","2 hours, 25 minutes",Alaska Airlines
SAN,SFO,6769,"447 miles / 719 km","1 hour, 8 minutes",Alaska Airlines
SAN,SJC,5286,"417 miles / 671 km","1 hour, 2 minutes",Alaska Airlines
SAN,SLC,2549,"626 miles / 1007 km","1 hour, 27 minutes",Alaska Airlines
SAN,SMF,4603,"480 miles / 772 km","1 hour, 12 minutes",Alaska Airlines
SAN,STL,366,"1,558 miles / 2507 km","3 hours, 7 minutes",Southwest Airlines
SAN,TUL,228,"1,237 miles / 1990 km","2 hours, 58 minutes",<undefined>
SAN,TUS,1413,"368 miles / 592 km","54 minutes",Southwest Airlines
SAT,ABQ,426,"609 miles / 980 km","1 hour, 43 minutes",<undefined>
SAT,AMA,1,"435 miles / 701 km","1 hour, 22 minutes",<undefined>
SAT,ATL,3241,"875 miles / 1407 km","1 hour, 52 minutes",<undefined>
SAT,AUS,2,"67 miles / 107 km","38 minutes",<undefined>
SAT,BNA,676,"822 miles / 1323 km","1 hour, 47 minutes",<undefined>
SAT,BWI,730,"1,408 miles / 2265 km","2 hours, 55 minutes",<undefined>
SAT,CLE,233,"1,241 miles / 1997 km","2 hours, 59 minutes",<undefined>
SAT,CLT,658,"1,095 miles / 1763 km","2 hours, 18 minutes",<undefined>
SAT,CVG,882,"1,025 miles / 1650 km","2 hours, 33 minutes",<undefined>
SAT,DAL,4999,"248 miles / 399 km","44 minutes",<undefined>
SAT,DEN,2510,"794 miles / 1278 km","1 hour, 51 minutes",<undefined>
SAT,DFW,5413,"247 miles / 398 km","44 minutes",<undefined>
SAT,DTW,642,"1,214 miles / 1955 km","2 hours, 37 minutes",<undefined>
SAT,ELP,1332,"496 miles / 798 km","1 hour, 14 minutes",Southwest Airlines
SAT,EWR,954,"1,569 miles / 2525 km","3 hours, 22 minutes",<undefined>
SAT,HOU,2582,"192 miles / 310 km","35 minutes",<undefined>
SAT,HRL,656,"233 miles / 374 km","38 minutes",<undefined>
SAT,IAD,149,"1,363 miles / 2193 km","2 hours, 53 minutes",<undefined>
SAT,IAH,3755,"191 miles / 307 km","38 minutes",<undefined>
SAT,IND,236,"986 miles / 1586 km","2 hours, 28 minutes",<undefined>
SAT,LAS,1575,"1,069 miles / 1720 km","2 hours, 30 minutes",<undefined>
SAT,LAX,1783,"1,210 miles / 1948 km","2 hours, 47 minutes",<undefined>
SAT,MCI,578,"707 miles / 1137 km","1 hour, 55 minutes",<undefined>
SAT,MCO,744,"1,041 miles / 1676 km","2 hours, 14 minutes",<undefined>
SAT,MDW,710,"1,036 miles / 1668 km","2 hours, 14 minutes",<undefined>
SAT,MEM,788,"625 miles / 1007 km","1 hour, 32 minutes",<undefined>
SAT,MGM,1,"742 miles / 1194 km","1 hour, 59 minutes",<undefined>
SAT,MSP,191,"1,097 miles / 1766 km","2 hours, 20 minutes",<undefined>
SAT,MSY,430,"495 miles / 796 km","1 hour, 29 minutes",<undefined>
SAT,OKC,87,"407 miles / 656 km","1 hour, 19 minutes",Breeze Air
SAT,ONT,441,"1,166 miles / 1877 km","2 hours, 50 minutes",<undefined>
SAT,ORD,1815,"1,042 miles / 1677 km","2 hours, 14 minutes",<undefined>
SAT,PHL,290,"1,496 miles / 2407 km","3 hours, 7 minutes",<undefined>
SAT,PHX,2767,"843 miles / 1356 km","2 hours, 2 minutes",<undefined>
SAT,RDU,228,"1,225 miles / 1971 km","2 hours, 57 minutes",<undefined>
SAT,SAN,646,"1,129 miles / 1818 km","2 hours, 37 minutes",<undefined>
SAT,SFO,366,"1,482 miles / 2386 km","3 hours, 25 minutes",<undefined>
SAT,SLC,587,"1,087 miles / 1750 km","2 hours, 32 minutes",<undefined>
SAT,SMF,226,"1,463 miles / 2354 km","3 hours, 26 minutes",<undefined>
SAT,STL,246,"787 miles / 1266 km","1 hour, 47 minutes",Southwest Airlines
SAT,TPA,365,"972 miles / 1565 km","2 hours, 2 minutes",Southwest Airlines
SAT,TUL,89,"484 miles / 778 km","1 hour, 28 minutes",Breeze Air
SAT,TUS,240,"762 miles / 1226 km","2 hours, 1 minute",<undefined>
SAV,ATL,3888,"215 miles / 345 km","41 minutes",<undefined>
SAV,BOS,89,"901 miles / 1449 km","2 hours, 18 minutes",<undefined>
SAV,CHS,1,"86 miles / 139 km","40 minutes",<undefined>
SAV,CLE,321,"641 miles / 1031 km","1 hour, 47 minutes",<undefined>
SAV,CLT,1433,"213 miles / 343 km","45 minutes",<undefined>
SAV,CVG,731,"516 miles / 830 km","1 hour, 32 minutes",<undefined>
SAV,DFW,795,"925 miles / 1489 km","2 hours, 24 minutes",<undefined>
SAV,DTW,509,"705 miles / 1135 km","1 hour, 42 minutes",<undefined>
SAV,EWR,1127,"708 miles / 1139 km","1 hour, 42 minutes",Allegiant Air LLC
SAV,IAD,1007,"516 miles / 830 km","1 hour, 16 minutes",<undefined>
SAV,IAH,949,"851 miles / 1369 km","2 hours, 11 minutes",<undefined>
SAV,JAX,3,"116 miles / 187 km","44 minutes",<undefined>
SAV,LGA,996,"722 miles / 1162 km","1 hour, 38 minutes",<undefined>
SAV,MEM,764,"544 miles / 876 km","1 hour, 35 minutes",<undefined>
SAV,MSP,27,"1,092 miles / 1758 km","2 hours, 41 minutes",<undefined>
SAV,ORD,1134,"773 miles / 1244 km","1 hour, 58 minutes",<undefined>
SBA,DEN,840,"915 miles / 1473 km","2 hours, 4 minutes",<undefined>
SBA,DFW,366,"1,315 miles / 2117 km","3 hours, 8 minutes",<undefined>
SBA,LAS,305,"288 miles / 464 km","1 hour, 5 minutes",<undefined>
SBA,LAX,4498,"89 miles / 143 km","27 minutes",<undefined>
SBA,MRY,1,"187 miles / 301 km","52 minutes",<undefined>
SBA,PHX,1617,"455 miles / 732 km","1 hour, 10 minutes",<undefined>
SBA,SBP,1,"72 miles / 116 km","22 minutes",<undefined>
SBA,SFO,3047,"262 miles / 422 km","1 hour, 2 minutes",<undefined>
SBA,SJC,1208,"234 miles / 376 km","58 minutes",<undefined>
SBA,SLC,685,"615 miles / 989 km","1 hour, 44 minutes",<undefined>
SBN,ATL,1039,"566 miles / 911 km","1 hour, 30 minutes",<undefined>
SBN,CVG,12,"203 miles / 327 km","54 minutes",<undefined>
SBN,DTW,1638,"156 miles / 252 km","34 minutes",<undefined>
SBN,MSP,365,"411 miles / 662 km","1 hour, 11 minutes",<undefined>
SBN,ORD,2265,"84 miles / 135 km","24 minutes",<undefined>
SBP,FAT,1,"118 miles / 190 km","44 minutes",<undefined>
SBP,LAS,128,"314 miles / 506 km","1 hour, 8 minutes",<undefined>
SBP,LAX,2682,"156 miles / 250 km","42 minutes",<undefined>
SBP,MFR,1,"507 miles / 816 km","1 hour, 43 minutes",<undefined>
SBP,MRY,2,"115 miles / 185 km","44 minutes",<undefined>
SBP,PHX,990,"509 miles / 819 km","1 hour, 20 minutes",<undefined>
SBP,SFO,1758,"191 miles / 307 km","47 minutes",<undefined>
SBP,SLC,284,"608 miles / 978 km","1 hour, 43 minutes",<undefined>
SCC,ANC,363,"626 miles / 1008 km","1 hour, 29 minutes",<undefined>
SCC,BRW,364,"204 miles / 329 km","36 minutes",<undefined>
SCE,ATL,122,"615 miles / 990 km","1 hour, 44 minutes",<undefined>
SCE,CVG,23,"382 miles / 615 km","1 hour, 16 minutes",<undefined>
SCE,DTW,500,"301 miles / 484 km","1 hour, 6 minutes",<undefined>
SDF,ATL,2756,"321 miles / 517 km","57 minutes",<undefined>
SDF,BHM,674,"323 miles / 520 km","53 minutes",<undefined>
SDF,BOS,81,"829 miles / 1334 km","2 hours, 9 minutes",<undefined>
SDF,BWI,1483,"495 miles / 797 km","1 hour, 13 minutes",<undefined>
SDF,CLE,728,"304 miles / 489 km","51 minutes",<undefined>
SDF,CLT,795,"335 miles / 540 km","56 minutes",<undefined>
SDF,CVG,639,"84 miles / 135 km","40 minutes",<undefined>
SDF,DEN,384,"1,024 miles / 1648 km","2 hours, 30 minutes",<undefined>
SDF,DFW,1386,"733 miles / 1179 km","1 hour, 50 minutes",<undefined>
SDF,DTW,1011,"305 miles / 492 km","55 minutes",<undefined>
SDF,EWR,1037,"642 miles / 1033 km","1 hour, 37 minutes",<undefined>
SDF,IAH,361,"788 miles / 1268 km","2 hours, 3 minutes",<undefined>
SDF,LAS,365,"1,624 miles / 2613 km","3 hours, 43 minutes",<undefined>
SDF,LGA,572,"659 miles / 1060 km","1 hour, 49 minutes",<undefined>
SDF,MCO,533,"719 miles / 1156 km","1 hour, 40 minutes",<undefined>
SDF,MDW,1685,"271 miles / 436 km","51 minutes",<undefined>
SDF,MEM,787,"320 miles / 514 km","56 minutes",<undefined>
SDF,MIA,366,"911 miles / 1466 km","2 hours, 10 minutes",<undefined>
SDF,MKE,257,"348 miles / 561 km","1 hour, 12 minutes",<undefined>
SDF,MSP,780,"604 miles / 971 km","1 hour, 38 minutes",<undefined>
SDF,ORD,3497,"286 miles / 461 km","56 minutes",<undefined>
SDF,PHL,2,"576 miles / 927 km","1 hour, 39 minutes",<undefined>
SDF,PHX,365,"1,506 miles / 2424 km","3 hours, 31 minutes",<undefined>
SDF,RDU,426,"415 miles / 668 km","1 hour, 20 minutes",<undefined>
SDF,SLC,3,"1,409 miles / 2268 km","3 hours, 19 minutes",<undefined>
SDF,SPI,1,"241 miles / 388 km","59 minutes",<undefined>
SDF,STL,995,"254 miles / 409 km","50 minutes",<undefined>
SDF,TPA,489,"727 miles / 1170 km","1 hour, 43 minutes",<undefined>
SEA,ABQ,708,"1,180 miles / 1898 km","2 hours, 26 minutes",Alaska Airlines
SEA,ANC,6256,"1,448 miles / 2330 km","3 hours, 12 minutes",Delta Air Lines
SEA,ATL,2571,"2,182 miles / 3511 km","4 hours, 11 minutes",Alaska Airlines
SEA,AUS,147,"1,770 miles / 2849 km","3 hours, 30 minutes",Alaska Airlines
SEA,BNA,364,"1,977 miles / 3182 km","3 hours, 52 minutes",Alaska Airlines
SEA,BOI,1070,"399 miles / 642 km","54 minutes",Delta Air Lines
SEA,BOS,980,"2,495 miles / 4016 km","4 hours, 45 minutes",Alaska Airlines
SEA,BUR,1390,"937 miles / 1508 km","2 hours, 4 minutes",Alaska Airlines
SEA,BWI,242,"2,335 miles / 3757 km","4 hours, 34 minutes",Alaska Airlines
